geo_code,age_band,sex,population
1287036500,90-94,M,0
1287036500,90-94,F,3
1287036500,95-99,M,0
1287036500,95-99,F,0
1287036500,100+,M,0
1287036500,100+,F,0
1287036600,0-4,M,2
1287036600,0-4,F,1
1287036600,5-9,M,3
1287036600,5-9,F,4
1287036600,10-14,M,4
1287036600,10-14,F,4
1287036600,15-19,M,6
1287036600,15-19,F,5
1287036600,20-24,M,8
1287036600,20-24,F,3
1287036600,25-29,M,2
1287036600,25-29,F,2
1287036600,30-34,M,1
1287036600,30-34,F,1
1287036600,35-39,M,4
1287036600,35-39,F,4
1287036600,40-44,M,9
1287036600,40-44,F,5
1287036600,45-49,M,8
1287036600,45-49,F,2
1287036600,50-54,M,17
1287036600,50-54,F,5
1287036600,55-59,M,14
1287036600,55-59,F,3
1287036600,60-64,M,11
1287036600,60-64,F,12
1287036600,65-69,M,16
1287036600,65-69,F,5
1287036600,70-74,M,6
1287036600,70-74,F,9
1287036600,75-79,M,5
1287036600,75-79,F,8
1287036600,80-84,M,1
1287036600,80-84,F,7
1287036600,85-89,M,0
1287036600,85-89,F,7
1287036600,90-94,M,0
1287036600,90-94,F,2
1287036600,95-99,M,1
1287036600,95-99,F,1
1287036600,100+,M,0
1287036600,100+,F,0
1287036700,0-4,M,5
1287036700,0-4,F,4
1287036700,5-9,M,8
1287036700,5-9,F,5
1287036700,10-14,M,14
1287036700,10-14,F,6
1287036700,15-19,M,6
1287036700,15-19,F,9
1287036700,20-24,M,16
1287036700,20-24,F,8
1287036700,25-29,M,8
1287036700,25-29,F,9
1287036700,30-34,M,9
1287036700,30-34,F,5
1287036700,35-39,M,15
1287036700,35-39,F,9
1287036700,40-44,M,14
1287036700,40-44,F,10
1287036700,45-49,M,18
1287036700,45-49,F,14
1287036700,50-54,M,37
1287036700,50-54,F,18
1287036700,55-59,M,36
1287036700,55-59,F,19
1287036700,60-64,M,32
1287036700,60-64,F,20
1287036700,65-69,M,18
1287036700,65-69,F,18
1287036700,70-74,M,11
1287036700,70-74,F,15
1287036700,75-79,M,7
1287036700,75-79,F,8
1287036700,80-84,M,7
1287036700,80-84,F,9
1287036700,85-89,M,2
1287036700,85-89,F,16
1287036700,90-94,M,0
1287036700,90-94,F,5
1287036700,95-99,M,0
1287036700,95-99,F,0
1287036700,100+,M,0
1287036700,100+,F,0
1287036800,0-4,M,3
1287036800,0-4,F,1
1287036800,5-9,M,0
1287036800,5-9,F,2
1287036800,10-14,M,4
1287036800,10-14,F,1
1287036800,15-19,M,8
1287036800,15-19,F,5
1287036800,20-24,M,5
1287036800,20-24,F,2
1287036800,25-29,M,4
1287036800,25-29,F,2
1287036800,30-34,M,6
1287036800,30-34,F,2
1287036800,35-39,M,3
1287036800,35-39,F,1
1287036800,40-44,M,10
1287036800,40-44,F,3
1287036800,45-49,M,16
1287036800,45-49,F,6
1287036800,50-54,M,14
1287036800,50-54,F,6
1287036800,55-59,M,28
1287036800,55-59,F,14
1287036800,60-64,M,21
1287036800,60-64,F,6
1287036800,65-69,M,23
1287036800,65-69,F,16
1287036800,70-74,M,15
1287036800,70-74,F,17
1287036800,75-79,M,12
1287036800,75-79,F,13
1287036800,80-84,M,7
1287036800,80-84,F,4
1287036800,85-89,M,1
1287036800,85-89,F,4
1287036800,90-94,M,1
1287036800,90-94,F,4
1287036800,95-99,M,0
1287036800,95-99,F,1
1287036800,100+,M,0
1287036800,100+,F,1
1287037000,0-4,M,12
1287037000,0-4,F,7
1287037000,5-9,M,18
1287037000,5-9,F,13
1287037000,10-14,M,16
1287037000,10-14,F,18
1287037000,15-19,M,34
1287037000,15-19,F,30
1287037000,20-24,M,22
1287037000,20-24,F,20
1287037000,25-29,M,36
1287037000,25-29,F,16
1287037000,30-34,M,27
1287037000,30-34,F,12
1287037000,35-39,M,35
1287037000,35-39,F,16
1287037000,40-44,M,37
1287037000,40-44,F,22
1287037000,45-49,M,58
1287037000,45-49,F,35
1287037000,50-54,M,91
1287037000,50-54,F,45
1287037000,55-59,M,98
1287037000,55-59,F,56
1287037000,60-64,M,112
1287037000,60-64,F,73
1287037000,65-69,M,115
1287037000,65-69,F,78
1287037000,70-74,M,81
1287037000,70-74,F,80
1287037000,75-79,M,73
1287037000,75-79,F,79
1287037000,80-84,M,42
1287037000,80-84,F,58
1287037000,85-89,M,24
1287037000,85-89,F,58
1287037000,90-94,M,6
1287037000,90-94,F,28
1287037000,95-99,M,1
1287037000,95-99,F,5
1287037000,100+,M,0
1287037000,100+,F,0
1287038000,0-4,M,11
1287038000,0-4,F,9
1287038000,5-9,M,14
1287038000,5-9,F,15
1287038000,10-14,M,29
1287038000,10-14,F,32
1287038000,15-19,M,42
1287038000,15-19,F,38
1287038000,20-24,M,22
1287038000,20-24,F,27
1287038000,25-29,M,40
1287038000,25-29,F,20
1287038000,30-34,M,37
1287038000,30-34,F,26
1287038000,35-39,M,25
1287038000,35-39,F,24
1287038000,40-44,M,50
1287038000,40-44,F,35
1287038000,45-49,M,73
1287038000,45-49,F,42
1287038000,50-54,M,97
1287038000,50-54,F,45
1287038000,55-59,M,80
1287038000,55-59,F,60
1287038000,60-64,M,97
1287038000,60-64,F,65
1287038000,65-69,M,89
1287038000,65-69,F,72
1287038000,70-74,M,61
1287038000,70-74,F,64
1287038000,75-79,M,45
1287038000,75-79,F,44
1287038000,80-84,M,30
1287038000,80-84,F,55
1287038000,85-89,M,19
1287038000,85-89,F,37
1287038000,90-94,M,0
1287038000,90-94,F,20
1287038000,95-99,M,0
1287038000,95-99,F,2
1287038000,100+,M,0
1287038000,100+,F,1
1287039000,0-4,M,11
1287039000,0-4,F,9
1287039000,5-9,M,15
1287039000,5-9,F,16
1287039000,10-14,M,24
1287039000,10-14,F,16
1287039000,15-19,M,30
1287039000,15-19,F,35
1287039000,20-24,M,17
1287039000,20-24,F,14
1287039000,25-29,M,27
1287039000,25-29,F,12
1287039000,30-34,M,31
1287039000,30-34,F,20
1287039000,35-39,M,23
1287039000,35-39,F,14
1287039000,40-44,M,37
1287039000,40-44,F,29
1287039000,45-49,M,64
1287039000,45-49,F,44
1287039000,50-54,M,78
1287039000,50-54,F,37
1287039000,55-59,M,103
1287039000,55-59,F,47
1287039000,60-64,M,105
1287039000,60-64,F,66
1287039000,65-69,M,109
1287039000,65-69,F,103
1287039000,70-74,M,86
1287039000,70-74,F,76
1287039000,75-79,M,69
1287039000,75-79,F,56
1287039000,80-84,M,51
1287039000,80-84,F,74
1287039000,85-89,M,29
1287039000,85-89,F,57
1287039000,90-94,M,5
1287039000,90-94,F,22
1287039000,95-99,M,0
1287039000,95-99,F,4
1287039000,100+,M,0
1287039000,100+,F,1
1287040000,0-4,M,40
1287040000,0-4,F,41
1287040000,5-9,M,47
1287040000,5-9,F,49
1287040000,10-14,M,65
1287040000,10-14,F,50
1287040000,15-19,M,72
1287040000,15-19,F,53
1287040000,20-24,M,69
1287040000,20-24,F,61
1287040000,25-29,M,88
1287040000,25-29,F,62
1287040000,30-34,M,80
1287040000,30-34,F,48
1287040000,35-39,M,61
1287040000,35-39,F,72
1287040000,40-44,M,116
1287040000,40-44,F,66
1287040000,45-49,M,123
1287040000,45-49,F,98
1287040000,50-54,M,151
1287040000,50-54,F,86
1287040000,55-59,M,194
1287040000,55-59,F,140
1287040000,60-64,M,227
1287040000,60-64,F,187
1287040000,65-69,M,244
1287040000,65-69,F,210
1287040000,70-74,M,180
1287040000,70-74,F,143
1287040000,75-79,M,117
1287040000,75-79,F,130
1287040000,80-84,M,87
1287040000,80-84,F,140
1287040000,85-89,M,40
1287040000,85-89,F,103
1287040000,90-94,M,18
1287040000,90-94,F,54
1287040000,95-99,M,3
1287040000,95-99,F,17
1287040000,100+,M,0
1287040000,100+,F,2
1287041000,0-4,M,4
1287041000,0-4,F,6
1287041000,5-9,M,12
1287041000,5-9,F,7
1287041000,10-14,M,7
1287041000,10-14,F,9
1287041000,15-19,M,12
1287041000,15-19,F,18
1287041000,20-24,M,12
1287041000,20-24,F,11
1287041000,25-29,M,23
1287041000,25-29,F,11
1287041000,30-34,M,10
1287041000,30-34,F,7
1287041000,35-39,M,12
1287041000,35-39,F,10
1287041000,40-44,M,31
1287041000,40-44,F,19
1287041000,45-49,M,28
1287041000,45-49,F,11
1287041000,50-54,M,41
1287041000,50-54,F,20
1287041000,55-59,M,51
1287041000,55-59,F,39
1287041000,60-64,M,52
1287041000,60-64,F,59
1287041000,65-69,M,68
1287041000,65-69,F,50
1287041000,70-74,M,60
1287041000,70-74,F,53
1287041000,75-79,M,51
1287041000,75-79,F,59
1287041000,80-84,M,30
1287041000,80-84,F,49
1287041000,85-89,M,14
1287041000,85-89,F,41
1287041000,90-94,M,5
1287041000,90-94,F,16
1287041000,95-99,M,1
1287041000,95-99,F,4
1287041000,100+,M,0
1287041000,100+,F,2
1287042000,0-4,M,15
1287042000,0-4,F,19
1287042000,5-9,M,30
1287042000,5-9,F,20
1287042000,10-14,M,30
1287042000,10-14,F,39
1287042000,15-19,M,41
1287042000,15-19,F,17
1287042000,20-24,M,19
1287042000,20-24,F,20
1287042000,25-29,M,36
1287042000,25-29,F,25
1287042000,30-34,M,29
1287042000,30-34,F,21
1287042000,35-39,M,39
1287042000,35-39,F,27
1287042000,40-44,M,54
1287042000,40-44,F,42
1287042000,45-49,M,62
1287042000,45-49,F,34
1287042000,50-54,M,77
1287042000,50-54,F,45
1287042000,55-59,M,116
1287042000,55-59,F,99
1287042000,60-64,M,156
1287042000,60-64,F,113
1287042000,65-69,M,164
1287042000,65-69,F,133
1287042000,70-74,M,124
1287042000,70-74,F,100
1287042000,75-79,M,83
1287042000,75-79,F,81
1287042000,80-84,M,44
1287042000,80-84,F,81
1287042000,85-89,M,29
1287042000,85-89,F,69
1287042000,90-94,M,11
1287042000,90-94,F,44
1287042000,95-99,M,1
1287042000,95-99,F,5
1287042000,100+,M,1
1287042000,100+,F,1
2611051000,0-4,M,9
2611051000,0-4,F,12
2611051000,5-9,M,8
2611051000,5-9,F,3
2611051000,10-14,M,7
2611051000,10-14,F,5
2611051000,15-19,M,18
2611051000,15-19,F,20
2611051000,20-24,M,80
2611051000,20-24,F,155
2611051000,25-29,M,219
2611051000,25-29,F,396
2611051000,30-34,M,250
2611051000,30-34,F,273
2611051000,35-39,M,143
2611051000,35-39,F,138
2611051000,40-44,M,98
2611051000,40-44,F,94
2611051000,45-49,M,74
2611051000,45-49,F,65
2611051000,50-54,M,102
2611051000,50-54,F,69
2611051000,55-59,M,103
2611051000,55-59,F,90
2611051000,60-64,M,95
2611051000,60-64,F,67
2611051000,65-69,M,80
2611051000,65-69,F,94
2611051000,70-74,M,80
2611051000,70-74,F,65
2611051000,75-79,M,52
2611051000,75-79,F,48
2611051000,80-84,M,25
2611051000,80-84,F,38
2611051000,85-89,M,12
2611051000,85-89,F,25
2611051000,90-94,M,4
2611051000,90-94,F,7
2611051000,95-99,M,1
2611051000,95-99,F,6
2611051000,100+,M,0
2611051000,100+,F,0
2611052000,0-4,M,8
2611052000,0-4,F,6
2611052000,5-9,M,13
2611052000,5-9,F,11
2611052000,10-14,M,15
2611052000,10-14,F,22
2611052000,15-19,M,17
2611052000,15-19,F,25
2611052000,20-24,M,29
2611052000,20-24,F,26
2611052000,25-29,M,65
2611052000,25-29,F,40
2611052000,30-34,M,65
2611052000,30-34,F,37
2611052000,35-39,M,42
2611052000,35-39,F,28
2611052000,40-44,M,58
2611052000,40-44,F,48
2611052000,45-49,M,67
2611052000,45-49,F,54
2611052000,50-54,M,103
2611052000,50-54,F,57
2611052000,55-59,M,103
2611052000,55-59,F,89
2611052000,60-64,M,123
2611052000,60-64,F,103
2611052000,65-69,M,144
2611052000,65-69,F,143
2611052000,70-74,M,116
2611052000,70-74,F,136
2611052000,75-79,M,91
2611052000,75-79,F,104
2611052000,80-84,M,60
2611052000,80-84,F,85
2611052000,85-89,M,30
2611052000,85-89,F,51
2611052000,90-94,M,9
2611052000,90-94,F,11
2611052000,95-99,M,0
2611052000,95-99,F,7
2611052000,100+,M,0
2611052000,100+,F,3
2611053000,0-4,M,11
2611053000,0-4,F,9
2611053000,5-9,M,32
2611053000,5-9,F,19
2611053000,10-14,M,58
2611053000,10-14,F,44
2611053000,15-19,M,58
2611053000,15-19,F,72
2611053000,20-24,M,121
2611053000,20-24,F,160
2611053000,25-29,M,206
2611053000,25-29,F,234
2611053000,30-34,M,197
2611053000,30-34,F,143
2611053000,35-39,M,116
2611053000,35-39,F,101
2611053000,40-44,M,136
2611053000,40-44,F,114
2611053000,45-49,M,176
2611053000,45-49,F,168
2611053000,50-54,M,227
2611053000,50-54,F,190
2611053000,55-59,M,225
2611053000,55-59,F,230
2611053000,60-64,M,219
2611053000,60-64,F,266
2611053000,65-69,M,306
2611053000,65-69,F,324
2611053000,70-74,M,205
2611053000,70-74,F,255
2611053000,75-79,M,128
2611053000,75-79,F,233
2611053000,80-84,M,108
2611053000,80-84,F,155
2611053000,85-89,M,52
2611053000,85-89,F,84
2611053000,90-94,M,8
2611053000,90-94,F,34
2611053000,95-99,M,5
2611053000,95-99,F,16
2611053000,100+,M,0
2611053000,100+,F,2
2611054500,0-4,M,55
2611054500,0-4,F,33
2611054500,5-9,M,43
2611054500,5-9,F,51
2611054500,10-14,M,97
2611054500,10-14,F,98
2611054500,15-19,M,123
2611054500,15-19,F,142
2611054500,20-24,M,263
2611054500,20-24,F,368
2611054500,25-29,M,348
2611054500,25-29,F,367
2611054500,30-34,M,332
2611054500,30-34,F,261
2611054500,35-39,M,219
2611054500,35-39,F,202
2611054500,40-44,M,232
2611054500,40-44,F,184
2611054500,45-49,M,305
2611054500,45-49,F,265
2611054500,50-54,M,375
2611054500,50-54,F,348
2611054500,55-59,M,411
2611054500,55-59,F,420
2611054500,60-64,M,422
2611054500,60-64,F,459
2611054500,65-69,M,473
2611054500,65-69,F,569
2611054500,70-74,M,385
2611054500,70-74,F,489
2611054500,75-79,M,241
2611054500,75-79,F,382
2611054500,80-84,M,153
2611054500,80-84,F,261
2611054500,85-89,M,85
2611054500,85-89,F,167
2611054500,90-94,M,24
2611054500,90-94,F,56
2611054500,95-99,M,4
2611054500,95-99,F,14
2611054500,100+,M,0
2611054500,100+,F,3
2611056000,0-4,M,8
2611056000,0-4,F,15
2611056000,5-9,M,19
2611056000,5-9,F,10
2611056000,10-14,M,28
2611056000,10-14,F,26
2611056000,15-19,M,52
2611056000,15-19,F,43
2611056000,20-24,M,83
2611056000,20-24,F,73
2611056000,25-29,M,109
2611056000,25-29,F,99
2611056000,30-34,M,100
2611056000,30-34,F,81
2611056000,35-39,M,93
2611056000,35-39,F,55
2611056000,40-44,M,105
2611056000,40-44,F,85
2611056000,45-49,M,131
2611056000,45-49,F,109
2611056000,50-54,M,150
2611056000,50-54,F,137
2611056000,55-59,M,190
2611056000,55-59,F,172
2611056000,60-64,M,168
2611056000,60-64,F,192
2611056000,65-69,M,217
2611056000,65-69,F,303
2611056000,70-74,M,187
2611056000,70-74,F,238
2611056000,75-79,M,129
2611056000,75-79,F,179
2611056000,80-84,M,93
2611056000,80-84,F,120
2611056000,85-89,M,36
2611056000,85-89,F,83
2611056000,90-94,M,6
2611056000,90-94,F,26
2611056000,95-99,M,0
2611056000,95-99,F,8
2611056000,100+,M,0
2611056000,100+,F,0
2611057000,0-4,M,1
2611057000,0-4,F,5
2611057000,5-9,M,10
2611057000,5-9,F,7
2611057000,10-14,M,11
2611057000,10-14,F,7
2611057000,15-19,M,8
2611057000,15-19,F,12
2611057000,20-24,M,12
2611057000,20-24,F,9
2611057000,25-29,M,17
2611057000,25-29,F,11
2611057000,30-34,M,18
2611057000,30-34,F,18
2611057000,35-39,M,13
2611057000,35-39,F,12
2611057000,40-44,M,22
2611057000,40-44,F,28
2611057000,45-49,M,29
2611057000,45-49,F,26
2611057000,50-54,M,21
2611057000,50-54,F,20
2611057000,55-59,M,52
2611057000,55-59,F,34
2611057000,60-64,M,44
2611057000,60-64,F,45
2611057000,65-69,M,53
2611057000,65-69,F,55
2611057000,70-74,M,48
2611057000,70-74,F,52
2611057000,75-79,M,21
2611057000,75-79,F,35
2611057000,80-84,M,17
2611057000,80-84,F,21
2611057000,85-89,M,10
2611057000,85-89,F,18
2611057000,90-94,M,2
2611057000,90-94,F,6
2611057000,95-99,M,1
2611057000,95-99,F,1
2611057000,100+,M,0
2611057000,100+,F,0
2611058000,0-4,M,0
2611058000,0-4,F,1
2611058000,5-9,M,1
2611058000,5-9,F,0
2611058000,10-14,M,4
2611058000,10-14,F,1
2611058000,15-19,M,5
2611058000,15-19,F,5
2611058000,20-24,M,5
2611058000,20-24,F,4
2611058000,25-29,M,6
2611058000,25-29,F,7
2611058000,30-34,M,14
2611058000,30-34,F,5
2611058000,35-39,M,15
2611058000,35-39,F,10
2611058000,40-44,M,10
2611058000,40-44,F,10
2611058000,45-49,M,24
2611058000,45-49,F,9
2611058000,50-54,M,36
2611058000,50-54,F,17
2611058000,55-59,M,59
2611058000,55-59,F,22
2611058000,60-64,M,61
2611058000,60-64,F,43
2611058000,65-69,M,88
2611058000,65-69,F,49
2611058000,70-74,M,48
2611058000,70-74,F,43
2611058000,75-79,M,34
2611058000,75-79,F,31
2611058000,80-84,M,17
2611058000,80-84,F,23
2611058000,85-89,M,5
2611058000,85-89,F,15
2611058000,90-94,M,1
2611058000,90-94,F,6
2611058000,95-99,M,2
2611058000,95-99,F,1
2611058000,100+,M,0
2611058000,100+,F,0
2611059000,0-4,M,16
2611059000,0-4,F,20
2611059000,5-9,M,23
2611059000,5-9,F,23
2611059000,10-14,M,36
2611059000,10-14,F,39
2611059000,15-19,M,40
2611059000,15-19,F,49
2611059000,20-24,M,80
2611059000,20-24,F,93
2611059000,25-29,M,244
2611059000,25-29,F,206
2611059000,30-34,M,212
2611059000,30-34,F,145
2611059000,35-39,M,126
2611059000,35-39,F,85
2611059000,40-44,M,131
2611059000,40-44,F,102
2611059000,45-49,M,133
2611059000,45-49,F,95
2611059000,50-54,M,205
2611059000,50-54,F,154
2611059000,55-59,M,172
2611059000,55-59,F,165
2611059000,60-64,M,175
2611059000,60-64,F,154
2611059000,65-69,M,175
2611059000,65-69,F,196
2611059000,70-74,M,162
2611059000,70-74,F,185
2611059000,75-79,M,116
2611059000,75-79,F,142
2611059000,80-84,M,58
2611059000,80-84,F,95
2611059000,85-89,M,27
2611059000,85-89,F,70
2611059000,90-94,M,9
2611059000,90-94,F,17
2611059000,95-99,M,2
2611059000,95-99,F,4
2611059000,100+,M,0
2611059000,100+,F,1
2611060000,0-4,M,22
2611060000,0-4,F,17
2611060000,5-9,M,45
2611060000,5-9,F,27
2611060000,10-14,M,73
2611060000,10-14,F,68
2611060000,15-19,M,73
2611060000,15-19,F,89
2611060000,20-24,M,104
2611060000,20-24,F,78
2611060000,25-29,M,144
2611060000,25-29,F,129
2611060000,30-34,M,137
2611060000,30-34,F,98
2611060000,35-39,M,92
2611060000,35-39,F,88
2611060000,40-44,M,133
2611060000,40-44,F,117
2611060000,45-49,M,184
2611060000,45-49,F,175
2611060000,50-54,M,244
2611060000,50-54,F,217
2611060000,55-59,M,285
2611060000,55-59,F,306
2611060000,60-64,M,285
2611060000,60-64,F,299
2611060000,65-69,M,327
2611060000,65-69,F,374
2611060000,70-74,M,277
2611060000,70-74,F,350
2611060000,75-79,M,195
2611060000,75-79,F,285
2611060000,80-84,M,132
2611060000,80-84,F,213
2611060000,85-89,M,73
2611060000,85-89,F,130
2611060000,90-94,M,11
2611060000,90-94,F,37
2611060000,95-99,M,3
2611060000,95-99,F,7
2611060000,100+,M,1
2611060000,100+,F,0
2614051000,0-4,M,57
2614051000,0-4,F,57
2614051000,5-9,M,73
2614051000,5-9,F,55
2614051000,10-14,M,85
2614051000,10-14,F,71
2614051000,15-19,M,92
2614051000,15-19,F,75
2614051000,20-24,M,84
2614051000,20-24,F,106
2614051000,25-29,M,144
2614051000,25-29,F,133
2614051000,30-34,M,141
2614051000,30-34,F,124
2614051000,35-39,M,133
2614051000,35-39,F,127
2614051000,40-44,M,153
2614051000,40-44,F,155
2614051000,45-49,M,175
2614051000,45-49,F,165
2614051000,50-54,M,182
2614051000,50-54,F,170
2614051000,55-59,M,222
2614051000,55-59,F,214
2614051000,60-64,M,208
2614051000,60-64,F,205
2614051000,65-69,M,211
2614051000,65-69,F,261
2614051000,70-74,M,173
2614051000,70-74,F,232
2614051000,75-79,M,139
2614051000,75-79,F,163
2614051000,80-84,M,71
2614051000,80-84,F,125
2614051000,85-89,M,49
2614051000,85-89,F,91
2614051000,90-94,M,9
2614051000,90-94,F,44
2614051000,95-99,M,1
2614051000,95-99,F,9
2614051000,100+,M,1
2614051000,100+,F,1
2614052000,0-4,M,13
2614052000,0-4,F,19
2614052000,5-9,M,33
2614052000,5-9,F,47
2614052000,10-14,M,91
2614052000,10-14,F,71
2614052000,15-19,M,105
2614052000,15-19,F,101
2614052000,20-24,M,119
2614052000,20-24,F,114
2614052000,25-29,M,131
2614052000,25-29,F,154
2614052000,30-34,M,126
2614052000,30-34,F,104
2614052000,35-39,M,103
2614052000,35-39,F,90
2614052000,40-44,M,144
2614052000,40-44,F,114
2614052000,45-49,M,195
2614052000,45-49,F,180
2614052000,50-54,M,250
2614052000,50-54,F,249
2614052000,55-59,M,298
2614052000,55-59,F,289
2614052000,60-64,M,270
2614052000,60-64,F,284
2614052000,65-69,M,317
2614052000,65-69,F,370
2614052000,70-74,M,275
2614052000,70-74,F,345
2614052000,75-79,M,208
2614052000,75-79,F,271
2614052000,80-84,M,140
2614052000,80-84,F,204
2614052000,85-89,M,85
2614052000,85-89,F,127
2614052000,90-94,M,24
2614052000,90-94,F,44
2614052000,95-99,M,2
2614052000,95-99,F,13
2614052000,100+,M,0
2614052000,100+,F,2
2614053000,0-4,M,55
2614053000,0-4,F,44
2614053000,5-9,M,58
2614053000,5-9,F,56
2614053000,10-14,M,116
2614053000,10-14,F,98
2614053000,15-19,M,140
2614053000,15-19,F,124
2614053000,20-24,M,169
2614053000,20-24,F,282
2614053000,25-29,M,236
2614053000,25-29,F,286
2614053000,30-34,M,198
2614053000,30-34,F,179
2614053000,35-39,M,152
2614053000,35-39,F,123
2614053000,40-44,M,160
2614053000,40-44,F,178
2614053000,45-49,M,231
2614053000,45-49,F,245
2614053000,50-54,M,286
2614053000,50-54,F,270
2614053000,55-59,M,297
2614053000,55-59,F,277
2614053000,60-64,M,230
2614053000,60-64,F,266
2614053000,65-69,M,286
2614053000,65-69,F,359
2614053000,70-74,M,236
2614053000,70-74,F,306
2614053000,75-79,M,146
2614053000,75-79,F,246
2614053000,80-84,M,115
2614053000,80-84,F,188
2614053000,85-89,M,56
2614053000,85-89,F,124
2614053000,90-94,M,14
2614053000,90-94,F,46
2614053000,95-99,M,4
2614053000,95-99,F,11
2614053000,100+,M,1
2614053000,100+,F,1
2614054000,0-4,M,200
2614054000,0-4,F,192
2614054000,5-9,M,274
2614054000,5-9,F,256
2614054000,10-14,M,398
2614054000,10-14,F,326
2614054000,15-19,M,312
2614054000,15-19,F,310
2614054000,20-24,M,295
2614054000,20-24,F,333
2614054000,25-29,M,370
2614054000,25-29,F,380
2614054000,30-34,M,423
2614054000,30-34,F,479
2614054000,35-39,M,406
2614054000,35-39,F,432
2614054000,40-44,M,501
2614054000,40-44,F,563
2614054000,45-49,M,592
2614054000,45-49,F,619
2614054000,50-54,M,555
2614054000,50-54,F,586
2614054000,55-59,M,506
2614054000,55-59,F,570
2614054000,60-64,M,452
2614054000,60-64,F,532
2614054000,65-69,M,501
2614054000,65-69,F,600
2614054000,70-74,M,380
2614054000,70-74,F,513
2614054000,75-79,M,275
2614054000,75-79,F,422
2614054000,80-84,M,212
2614054000,80-84,F,275
2614054000,85-89,M,93
2614054000,85-89,F,186
2614054000,90-94,M,25
2614054000,90-94,F,53
2614054000,95-99,M,4
2614054000,95-99,F,20
2614054000,100+,M,0
2614054000,100+,F,3
2614056000,0-4,M,57
2614056000,0-4,F,58
2614056000,5-9,M,93
2614056000,5-9,F,110
2614056000,10-14,M,175
2614056000,10-14,F,179
2614056000,15-19,M,201
2614056000,15-19,F,185
2614056000,20-24,M,152
2614056000,20-24,F,175
2614056000,25-29,M,152
2614056000,25-29,F,192
2614056000,30-34,M,164
2614056000,30-34,F,149
2614056000,35-39,M,148
2614056000,35-39,F,187
2614056000,40-44,M,214
2614056000,40-44,F,215
2614056000,45-49,M,240
2614056000,45-49,F,309
2614056000,50-54,M,301
2614056000,50-54,F,320
2614056000,55-59,M,317
2614056000,55-59,F,337
2614056000,60-64,M,256
2614056000,60-64,F,312
2614056000,65-69,M,266
2614056000,65-69,F,355
2614056000,70-74,M,211
2614056000,70-74,F,269
2614056000,75-79,M,163
2614056000,75-79,F,195
2614056000,80-84,M,100
2614056000,80-84,F,152
2614056000,85-89,M,43
2614056000,85-89,F,105
2614056000,90-94,M,22
2614056000,90-94,F,37
2614056000,95-99,M,4
2614056000,95-99,F,9
2614056000,100+,M,0
2614056000,100+,F,2
2614057000,0-4,M,64
2614057000,0-4,F,46
2614057000,5-9,M,114
2614057000,5-9,F,96
2614057000,10-14,M,217
2614057000,10-14,F,165
2614057000,15-19,M,186
2614057000,15-19,F,175
2614057000,20-24,M,169
2614057000,20-24,F,143
2614057000,25-29,M,149
2614057000,25-29,F,156
2614057000,30-34,M,164
2614057000,30-34,F,155
2614057000,35-39,M,140
2614057000,35-39,F,153
2614057000,40-44,M,190
2614057000,40-44,F,233
2614057000,45-49,M,251
